,Crime,District,Neighborhood,ILEADSStreet,CADStreet,Lon,Lat
10742,72113,4,60,N 19TH ST / SAINT LOUIS AVE,,-90.20075168099999,38.651019200000064
10743,265321,4,35,N 4TH ST,4TH,-90.18696890499996,38.62798061900003
10744,142320,5,38,N TAYLOR AVE,TAYLOR,-90.25836714199994,38.63999025700008
10745,64701,5,38,LACLEDE AVE,LACLEDE,-90.25582949699998,38.63865871100006
10746,142320,4,37,S SPRING AVE,SPRING,-90.23850601699996,38.628900722000026
10747,65701,4,35,N 8TH ST / MARKET ST,CLARK,-90.19341172899999,38.626314431000026
10748,71030,4,59,ASHLAND AVE,ASHLAND,-90.22254281599999,38.661188835000075
10749,64711,5,38,WEST PINE BLVD,WEST PINE,-90.24192001199998,38.63723392900005
10750,64701,5,46,PERSHING AVE,PERSHING,-90.29749753699997,38.64940613600004
10751,10000,2,27,SHAW BLVD,,-90.25345893499997,38.61647492700007
10752,51312,2,15,JUNIATA ST,JUNIATA,-90.24731380099996,38.60167223900004
10753,142320,1,1,VIRGINIA AVE,VIRGINIA,-90.25199968099997,38.55883674800003
10754,142320,6,74,HALLS FERRY RD,HALLS FERRY,-90.23877701899994,38.719675266000024
10755,64601,1,5,ROSA AVE,ROSA,-90.26997099599998,38.56980699800005
10756,182130,1,4,GRAVOIS AVE,GRAVOIS,-90.28462543099994,38.56990187900004
10757,64701,3,32,RUTGER ST,RUTGER,-90.21875374399997,38.619466603000035
10758,91113,3,25,S GRAND BLVD,GRAND,-90.24073933699998,38.60742706100007
10759,67601,4,36,CLARK AVE,CLARK,-90.20246335599995,38.62644489000007
10760,51222,2,9,SCANLAN AVE,SCANLAN,-90.30050072899996,38.605863691000025
10761,265321,5,38,WASHINGTON PL,WASHINGTON,-90.26964154599995,38.65078796700004
10762,64711,5,38,MARYLAND AVE,MARYLAND,-90.25193272399997,38.642343770000025
10763,71040,2,9,IVANHOE AVE,IVANHOE,-90.30398720699998,38.60317582000005
10764,91113,3,16,S BROADWAY,BROADWAY,-90.22824446399994,38.58351730800007
10765,64701,5,38,LACLEDE AVE,LACLEDE,-90.25265596399998,38.638608110000064
10766,64601,4,35,CONVENTION PZ,,-90.19330776899994,38.63264075300003
10767,265321,2,12,BOARDMAN ST / DAGGETT AVE,DAGGETT,-90.26872200299994,38.616360556000075
10768,142320,2,12,DAGGETT AVE,DAGGETT,-90.26863924699995,38.61673658500007
10769,65701,2,15,WINNEBAGO ST,,-90.25285408399998,38.59077995500007
10770,64601,2,39,TALMAGE AVE,,-90.25168289199996,38.62768552700004
10771,250000,5,38,N EUCLID AVE,,-90.26104998899996,38.64507021900005
10772,64701,5,38,FOREST PARK AVE,FOREST PARK,-90.25300425299997,38.63750498700006
10773,265321,6,74,RIVERVIEW BLVD,,-90.24104806699995,38.71535830400006
10774,112010,4,59,LABADIE AVE,LABADIE,-90.22461652499999,38.65814852600005
10775,142320,6,73,SWITZER AVE,SWITZER,-90.24365498199995,38.71524597600006
10776,142320,6,74,ORCHID AVE / RIVERVIEW BLVD,,-90.24071073699997,38.719770184000026
10777,67701,4,36,PINE ST,PINE,-90.20775193599997,38.63082148400008
10778,142320,3,30,GRAVOIS AVE,GRAVOIS,-90.23458965299994,38.59838739400004
10779,151130,3,19,OREGON AVE,,-90.23194885699996,38.58889141800006
10780,63701,3,24,GRAVOIS AVE,GRAVOIS,-90.22808069999996,38.60282086400008
10781,64711,5,38,WEST PINE BLVD,WEST PINE,-90.25821035499996,38.64059678000007
10782,43016,4,35,OLIVE ST,OLIVE,-90.18833067199995,38.627319743000044
10783,265321,3,21,S 7TH ST,7TH,-90.20327577599994,38.606149078000044
10784,121000,4,36,N 17TH ST,17TH,-90.20486832599994,38.630676950000066
10785,103000,5,51,N KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.26198149999999,38.66290954800007
10786,103000,5,51,N KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.26198149999999,38.66290954800007
10787,241100,1,5,GRAVOIS AVE,GRAVOIS,-90.26954920199995,38.57910449600007
10788,266999,4,60,N 25TH ST,25TH,-90.20846706399999,38.65434201000005
10789,142320,4,60,N 25TH ST,25TH,-90.20846706399999,38.65434201000005
10790,64711,3,25,MINNESOTA AVE,MINNESOTA,-90.23168793099995,38.60729407500003
10791,64701,1,2,MINNESOTA AVE,MINNESOTA,-90.26281428299995,38.54651470700003
10792,64701,2,27,SHENANDOAH AVE,SHENANDOAH,-90.25396346199994,38.61109397000007
10793,142320,3,33,HICKORY LN,HICKORY,-90.20665481999998,38.61793487700004
10794,265321,5,52,NATURAL BRIDGE AVE,NATURAL BRIDGE,-90.25326015999997,38.676502913000036
10795,65601,2,41,MANCHESTER AVE,MANCHESTER,-90.28058781699997,38.62330039700004
10796,31112,4,35,CHESTNUT ST,4TH,-90.18771674599998,38.62617580300008
10797,142320,5,38,BARNES JEWISH HOSPITAL PLZ,FINNEY,-90.26478726999994,38.63502499200007
10798,265321,3,32,PARK AVE,,-90.21860516999999,38.61780770800004
10799,64701,5,46,PERSHING AVE,PERSHING,-90.29770512599998,38.64942571700004
10800,121000,2,13,S VANDEVENTER AVE,SUBLETTE,-90.26142084999998,38.617164184000046
10801,142320,1,5,ELLENWOOD AVE,ELLENWOOD,-90.26305241799997,38.58463915500005
10802,91113,2,15,GRACE AVE,GRACE,-90.24456248799999,38.59402707300006
10803,130000,4,35,ST CHARLES ST,,-90.19441733599996,38.63045516100004
10804,142320,4,35,S 4TH ST / SPRUCE ST,,-90.19000391899993,38.622277187000066
10805,51122,6,56,LABADIE AVE,LABADIE,-90.24471150499994,38.667579611000065
10806,63701,2,15,GRAVOIS AVE,GRAVOIS,-90.24469475799998,38.59234410200003
10807,51112,3,16,LOUISIANA AVE,LOUISIANA,-90.24144758099999,38.58217974000007
10808,142320,3,18,KOSCIUSKO ST,KOSCIUSKO,-90.21716662999995,38.586341350000055
10809,64601,4,59,HOWARD ST,,-90.21334880899997,38.64690716800004
10810,64601,4,59,N JEFFERSON AVE,JEFFERSON,-90.21288196399996,38.63806967600004
10811,71040,6,73,RIVERVIEW BLVD,RIVERVIEW,-90.24058354799996,38.720437150000066
10812,265321,4,59,MAFFITT AVE,MAFFITT,-90.22575340599997,38.65636910400008
10813,266999,1,5,BURGEN AVE,BURGEN,-90.26549997799998,38.57332474900005
10814,182250,4,59,MONTGOMERY ST,MONTGOMERY,-90.22167693599994,38.65244930400007
10815,265321,3,32,S JEFFERSON AVE,,-90.21875471199996,38.62163863100005
10816,65601,6,72,THEKLA AVE,THEKLA,-90.25066346499995,38.70052671700006
10817,142320,4,59,GLASGOW AVE,UNIVERSITY,-90.21776291199996,38.65337902700003
10818,265321,4,37,S COMPTON AVE / MARKET ST,LINDELL,-90.22716501299999,38.631348900000035
10819,115400,2,15,S KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.27100969099996,38.59419439100003
10820,229999,1,4,GRAVOIS AVE,GRAVOIS,-90.29702162099994,38.56246822000003
10821,71013,5,38,LINDELL BLVD,LINDELL,-90.24227609599996,38.638788902000044
10822,91113,4,65,N 25TH ST / BREMEN AVE,,-90.20911560899998,38.660747076000064
10823,142320,6,69,CARTER AVE,CARTER,-90.24179239199998,38.682834910000054
10824,265321,5,48,GOODFELLOW BLVD / PAGE BLVD,,-90.28321902799996,38.666987317000064
10825,265321,5,38,S BOYLE AVE / I 64 WESTBOUND,,-90.25334181099998,38.631357587000025
10826,10000,4,62,PRESERVATION PL,PRESERVATION,-90.19897255399997,38.640459355000075
10827,71040,5,52,LOTUS AVE,LOTUS,-90.26479899999998,38.668492179000054
10828,64601,6,74,LOWELL ST,LOWELL,-90.22667561499998,38.72511189700003
10829,265321,5,46,N SKINKER BLVD,,-90.30067190399996,38.649971755000024
10830,265321,1,4,LOUGHBOROUGH AVE / TRAINOR CT,,-90.26918069299995,38.56187870400004
10831,266999,2,9,CHIPPEWA ST,CHIPPEWA,-90.31631119299999,38.586275331000024
10832,63701,2,9,CHIPPEWA ST,CHIPPEWA,-90.31631119299999,38.586275331000024
10833,69702,4,35,N TUCKER BLVD,,-90.19567826399998,38.63236136800003
10834,69703,1,5,DELOR ST / RIDGEWOOD AVE,CHRISTY,-90.27248887299999,38.58293342600007
10835,69702,5,78,WELLS AVE,WELLS,-90.27981186699998,38.670300750000024
10836,42014,5,58,COOK AVE,FINNEY,-90.23610030899994,38.648026118000075
10837,41021,3,19,S COMPTON AVE,,-90.23795650099999,38.58818009600003
10838,51312,1,1,BELLERIVE BLVD,BELLERIVE,-90.24455561899998,38.56179158800006
10839,91113,3,20,S BROADWAY,BROADWAY,-90.19930673899995,38.609236354000075
10840,229999,4,36,LOCUST ST,LOCUST,-90.19998946399994,38.63134552900004
10841,52322,3,20,S 3RD ST,3RD,-90.20065227599997,38.605041278000044
10842,65701,3,30,GRAVOIS AVE,GRAVOIS,-90.22780917199998,38.602630764000025
10843,65701,5,51,CABANNE AVE,CABANNE,-90.27150964099997,38.65730218400006
10844,142320,3,24,ALLEN AVE,ALLEN,-90.22326492999997,38.61202766200006
10845,63701,2,10,MANCHESTER AVE,MANCHESTER,-90.30080833699998,38.61801221400003
10846,265321,4,35,S 4TH ST / I 64 WESTBOUND,JEFFERSON,-90.19047404699995,38.62055673900005
10847,142310,2,9,HAMPTON AVE,HAMPTON,-90.29448867499997,38.593952397000066
10848,71030,5,46,KINGSBURY AVE,KINGSBURY,-90.29954583999995,38.65296836700003
10849,64601,3,31,S JEFFERSON AVE,JEFFERSON,-90.22184657999998,38.61598941800003
10850,31112,5,50,BELT AVE,BELT,-90.27176725199996,38.66992287000005
10851,52322,2,14,HAMPTON AVE,HAMPTON,-90.29349939399998,38.594491606000076
10852,64701,5,38,WEST PINE BLVD,WEST PINE,-90.25630217199995,38.64020015500006
10853,64701,5,78,PAGE BLVD,PAGE,-90.28813944299998,38.66989326100003
10854,69702,1,4,HOLLY HILLS BLVD,HOLLY HILLS,-90.27641389699994,38.57112463100003
10855,263299,3,31,CAROLINE ST,,-90.22958875499995,38.62122756900004
10856,41011,5,53,DR MARTIN LUTHER KING DR,,-90.26144094899996,38.66306221800005
10857,41011,5,53,DR MARTIN LUTHER KING DR,,-90.26144094899996,38.66306221800005
10858,64601,5,38,WEST PINE BLVD,WEST PINE,-90.25717473499998,38.64038320000003
10859,91114,5,50,DR MARTIN LUTHER KING DR,,-90.27536390899996,38.669855693000045
10860,63601,2,8,HAMPTON AVE,CHIPPEWA,-90.29551755999995,38.59252081900007
10861,266999,5,50,DR MARTIN LUTHER KING DR,DR MARTIN LUTHER KING,-90.27536390899996,38.669855693000045
10862,51322,1,7,NEOSHO ST,NEOSHO,-90.28020096099999,38.58489229000003
10863,51212,5,55,MAFFITT PL,MAFFITT,-90.25495223199994,38.66946598100003
10864,91113,3,19,S GRAND BLVD,GRAND,-90.24381477199995,38.59127126300007
10865,64701,5,38,N BOYLE AVE,BOYLE,-90.25163833799996,38.63867185600003
10866,250000,5,38,MARYLAND PLZ,,-90.26145276699998,38.644716817000074
10867,71040,3,25,HUMPHREY ST,HUMPHREY,-90.23759010399993,38.59772140700005
10868,64701,2,27,SHENANDOAH AVE,SHENANDOAH,-90.24491622299996,38.60974556900004
10869,65701,3,31,ST VINCENT AVE,ST VINCENT,-90.22632555999996,38.61845209000006
10870,83000,6,70,GOODFELLOW BLVD,GOODFELLOW,-90.26556361099995,38.69908848800003
10871,91114,6,70,GOODFELLOW BLVD,GOODFELLOW,-90.26556361099995,38.69908848800003
10872,41011,4,62,N 13TH ST,,-90.19404292199994,38.64120718500004
10873,41011,4,62,N 13TH ST,,-90.19404292199994,38.64120718500004
10874,142320,4,35,WASHINGTON AVE,WASHINGTON,-90.19243844499994,38.63118588100008
10875,91123,2,15,GRAVOIS AVE,GRAVOIS,-90.25134514699994,38.59147148200003
10876,265321,4,36,S 14TH ST,,-90.20191687599998,38.625951979000035
10877,72113,1,1,LOUGHBOROUGH AVE,LOUGHBOROUGH,-90.26110027599998,38.556653417000064
10878,64601,4,36,DELMAR BLVD,,-90.19966873299995,38.63404668800007
10879,64601,1,5,ALFRED AVE,ALFRED,-90.27094178299996,38.580107578000025
10880,63701,3,23,S JEFFERSON AVE,JEFFERSON,-90.22244377899995,38.60651463800008
10881,211000,1,17,S BROADWAY / ITASKA ST,,-90.23542462499995,38.570903513000076
10882,211000,4,59,CASS AVE / N JEFFERSON AVE,,-90.21282168199997,38.64510455800007
10883,64701,6,74,WALL ST,WALL,-90.23143142299995,38.71924948800006
10884,64601,6,72,ALCOTT AVE,ALCOTT,-90.24696682899997,38.69471396800003
10885,72113,5,46,DELMAR BLVD / N SKINKER BLVD,,-90.29971197599997,38.65542898800004
10886,265321,6,68,W FLORISSANT AVE,,-90.22432389599999,38.67994205400004
10887,67601,1,2,MICHIGAN AVE,MICHIGAN,-90.26071859799998,38.54868002500007
10888,266510,4,35,CLARK AVE,CLARK,-90.19035936899996,38.62313211000003
10889,64701,5,38,WATERMAN BLVD,WATERMAN,-90.26743531699998,38.64889716000005
10890,64701,6,74,RIVERVIEW BLVD,,-90.23936639499999,38.72300183900006
10891,265321,5,46,DELMAR BLVD / N SKINKER BLVD,,-90.29971197599997,38.65542898800004
10892,142320,6,72,THEKLA AVE,THEKLA,-90.25066346499995,38.70052671700006
10893,142320,3,25,S GRAND BLVD,GRAND,-90.24212437799997,38.60109251000006
10894,41011,3,31,PARK AVE,MCREE,-90.23702408699995,38.620695331000036
10895,71013,4,35,S BROADWAY / SPRUCE ST,,-90.19124084899994,38.622535828000025
10896,67701,4,77,PAGE BLVD,OLIVE,-90.22823913299999,38.64587729300007
10897,265321,4,35,I 55 NORTHBOUND / PARK AVE,,-90.19787665899997,38.61310717300006
10898,64711,2,27,RUSSELL BLVD,RUSSELL,-90.24087259599997,38.61367434500005
10899,64701,1,2,IVORY AVE,IVORY,-90.26338904799996,38.54899107700004
10900,71040,5,47,CLARA AVE,CLARA,-90.28275052199996,38.65257317600003
10901,265321,1,5,CHIPPEWA ST / MERAMEC ST,CHIPPEWA,-90.26174598099999,38.59028764900006
10902,142320,1,5,GRAVOIS AVE,GRAVOIS,-90.26897901499996,38.58030142800004
10903,64701,6,74,N BROADWAY,BROADWAY,-90.22796312299994,38.72667730200004
10904,64701,4,36,N 21ST ST / LOCUST ST,,-90.20939985599995,38.63338478400004
10905,64601,1,2,IVORY AVE,IVORY,-90.26275066899996,38.54863555600008
10906,142320,2,15,THOLOZAN AVE,,-90.24603562199997,38.591017985000065
10907,91114,5,38,OLIVE ST,OLIVE,-90.24392079599994,38.64334249500007
10908,64701,4,36,N 21ST ST / LOCUST ST,,-90.20939985599995,38.63338478400004
10909,71013,4,36,N 20TH ST / ST CHARLES ST,,-90.20785364999995,38.633619828000064
10910,65701,2,15,HUMPHREY ST,HUMPHREY,-90.26082525999999,38.60005307100005
10911,250000,4,36,WASHINGTON AVE,,-90.19872495499999,38.63186125800007
10912,67701,4,35,SPRUCE ST,SPRUCE,-90.19737455099994,38.623408580000046
10913,52212,6,76,GOODFELLOW BLVD,GOODFELLOW,-90.26322100599998,38.70222506400006
10914,64601,4,36,MARKET ST,MARKET,-90.21240636699997,38.631275111000036
10915,64701,1,6,GRAVOIS AVE,RIDGEWOOD,-90.28287473499995,38.57283653700006
10916,64711,2,15,CONNECTICUT ST,CONNECTICUT,-90.26317498599997,38.602067874000056
10917,265321,2,43,MANCHESTER AVE,MANCHESTER,-90.31128119599998,38.61547585900007
10918,52212,5,38,LINDELL BLVD,LINDELL,-90.24776649499995,38.64037702400003
10919,182250,4,65,N FLORISSANT AVE,,-90.20741362699994,38.663488735000044
10920,52212,2,9,CHIPPEWA ST,CHIPPEWA,-90.29892028499995,38.59410563000006
10921,31111,2,7,DEVONSHIRE AVE,DEVONSHIRE,-90.28638341199996,38.58831694400004
10922,211000,3,25,UTAH ST,UTAH,-90.24117373899998,38.59736143200007
10923,71013,4,62,N 9TH ST,9TH,-90.18991720299994,38.63907922400006
10924,71013,5,58,W PAGE BLVD,PAGE,-90.24230979499998,38.65205997400005
10925,51312,1,4,GOENER AVE,GOENER,-90.27968557599996,38.57357610300005
10926,64601,3,31,ST VINCENT AVE,ST VINCENT,-90.23344323099997,38.61885020500006
10927,10000,1,2,POEPPING ST,POEPPING,-90.26644736499998,38.546797979000075
10928,83000,1,2,POEPPING ST,POEPPING,-90.26644736499998,38.546797979000075
10929,142320,2,9,SMILEY AVE,SMILEY,-90.30035149999998,38.60718148400008
10930,122000,4,35,CHESTNUT ST,CHESTNUT,-90.19074738099994,38.62651336300007
10931,142320,5,55,HIGHLAND AVE,HIGHLAND,-90.25235435599996,38.66550915500005
10932,64701,5,46,WASHINGTON AVE,WASHINGTON,-90.29741231299994,38.654054819000066
10933,67701,5,55,DR MARTIN LUTHER KING DR,DR MARTIN LUTHER KING,-90.25655222499995,38.66190710200004
10934,142320,4,59,STODDARD ST,STODDARD,-90.21412467199997,38.64066486200005
10935,130000,2,15,ARSENAL ST,ARSENAL,-90.24307250499999,38.60261035100007
10936,263299,6,67,W FLORISSANT AVE,,-90.21259687399998,38.669646913000065
10937,64601,4,35,N BROADWAY,4TH,-90.18735317699998,38.63098293500008
10938,241100,3,30,S COMPTON AVE,COMPTON,-90.23709500699994,38.59531760200008
10939,64601,2,42,HAMPTON AVE,HAMPTON,-90.28859345599994,38.623630916000025
10940,51112,1,2,PENNSYLVANIA AVE,MINNESOTA,-90.26042046699996,38.54716337100007
10941,43013,4,36,N 21ST ST / LOCUST ST,ST CHARLES MO.,-90.20939985599995,38.63338478400004
10942,142320,3,16,CHIPPEWA ST,CHIPPEWA,-90.23696575999998,38.58768360400006
10943,67701,3,31,LAFAYETTE AVE,LAFAYETTE,-90.22215720899999,38.615306420000024
10944,241100,4,36,N 17TH ST / PINE ST,,-90.20455272599997,38.63055258700007
10945,51330,3,33,HICKORY LN,HICKORY,-90.20665481999998,38.61793487700004
10946,64701,6,66,E GANO AVE,GANO,-90.21201386799999,38.67179002700004
10947,73413,6,68,E MARGARETTA AVE,MARGARETTA,-90.23129436199997,38.67046021300007
10948,91114,3,18,S BROADWAY,BROADWAY,-90.22773893299996,38.58102007300005
10949,265321,4,77,N GRAND BLVD / PAGE BLVD,,-90.22729478099996,38.64588333300003
10950,64601,4,36,N 15TH ST / DELMAR BLVD,,-90.19966873299995,38.63404668800007
10951,65701,6,73,NORTH POINTE BLVD,NORTH POINTE,-90.24630291799997,38.709971421000034
10952,266510,5,38,MARYLAND PLZ,EUCLID,-90.26145276699998,38.644716817000074
10953,250000,3,21,S 8TH ST / CARROLL ST,,-90.20053271399996,38.61115890100007
10954,63701,4,59,NATURAL BRIDGE AVE,NATURAL BRIDGE,-90.21774712399997,38.66097141800003
10955,142320,3,25,S GRAND BLVD,GRAND,-90.24224738499998,38.600258017000044
10956,265321,3,18,POTOMAC ST,,-90.21617734499995,38.59040569000007
10957,91114,4,62,OFALLON ST,OFALLON,-90.19819782699994,38.63935624900006
10958,142320,2,11,ODELL ST,ODELL,-90.29839714999997,38.61000919000003
10959,64701,5,38,WATERMAN BLVD,WATERMAN,-90.26946098499997,38.64910985900008
10960,142320,2,13,S KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.26774374799999,38.61017753200008
10961,91114,3,16,KEOKUK ST,KEOKUK,-90.23794963099994,38.585931155000026
10962,44015,1,1,BELLERIVE BLVD,BELLERIVE,-90.24494764899998,38.56199509400005
10963,52312,6,74,N BROADWAY,BROADWAY,-90.23074161099998,38.70832753600007
10964,65601,1,16,GRAVOIS AVE,GRAVOIS,-90.25634214199994,38.58917540300007
10965,142320,6,74,GUSTAV AVE,GUSTAV,-90.22987318799994,38.72397704400004
10966,64701,4,35,S 4TH ST,,-90.19000391899993,38.622277187000066
10967,142320,5,54,MCMILLAN AVE,MCMILLAN,-90.25168804799995,38.653079768000055
10968,32211,6,72,GENEVIEVE AVE,GENEVIEVE,-90.24470806899996,38.69980268300003
10969,51122,1,4,RUTH DR,RUTH,-90.27861756699997,38.57064580800005
10970,51322,1,16,DUNNICA AVE,DUNNICA,-90.25467906499995,38.58871061100007
10971,72113,3,20,SIDNEY ST,SIDNEY,-90.20024191599998,38.597524613000076
10972,265321,4,64,N LEONOR K SULLIVAN BLVD,1ST,-90.18150863499994,38.63529198800006
10973,263299,5,46,DELMAR BLVD,,-90.29095209099995,38.65432628100007
10974,142320,4,36,S TUCKER BLVD,,-90.19960926299996,38.62505914500008
10975,65701,1,4,PARKWOOD DR,PARKWOOD,-90.28395060699995,38.56339877100004
10976,71013,5,38,WEST PINE BLVD,WEST PINE,-90.24944272299996,38.63960627800003
10977,71013,5,38,WEST PINE BLVD,WEST PINE,-90.24944272299996,38.63960627800003
10978,265321,6,68,FAIR AVE / W FLORISSANT AVE,,-90.22083768299996,38.67569412000006
10979,142320,5,51,VERNON AVE,VERNON,-90.26309925799995,38.65827947200006
10980,71013,6,74,HORNSBY AVE,HORNSBY,-90.23437033299996,38.71916009700004
10981,65701,3,19,MIAMI ST,MIAMI,-90.24298406599996,38.59208498500004
10982,67701,1,16,ITASKA ST,ITASKA,-90.24763138699996,38.57342763100007
10983,71013,5,50,SELBER CT,SELBER,-90.27271299899996,38.68386289800003
10984,71013,6,74,HORNSBY AVE,HORNSBY,-90.23437033299996,38.71916009700004
10985,91113,6,69,LEE AVE,,-90.24662032899994,38.68020391700003
10986,41011,5,53,AUBERT AVE,AUBERT,-90.26121651999995,38.65481580000005
10987,31111,2,15,LACKLAND AVE,LACKLAND,-90.26615179699996,38.60423216400005
10988,31111,3,31,S THERESA AVE,THERESA,-90.23504735699998,38.621599772000025
10989,72113,3,31,EADS AVE,EADS,-90.23368785599996,38.61848006200006
10990,65701,3,30,CALIFORNIA AVE / GRAVOIS AVE,,-90.22786689199995,38.60291373000007
10991,265321,3,16,NEBRASKA AVE,NEBRASKA,-90.23443586399998,38.58219424600003
10992,142320,4,66,STRODTMAN PL,STRODTMAN,-90.20879755099998,38.66863251600006
10993,142320,3,31,PARK AVE,PARK,-90.23687594899997,38.62081307200003
10994,91113,6,71,ARLINGTON AVE,ARLINGTON,-90.24596311499994,38.69309446300008
10995,91113,6,71,ARLINGTON AVE,ARLINGTON,-90.24596311499994,38.69309446300008
10996,51322,1,6,GOETHE AVE,GOETHE,-90.28021688299998,38.57840557500003
10997,250000,4,35,WASHINGTON AVE,,-90.19202164399996,38.630418674000055
10998,63701,1,5,CHIPPEWA ST,CHIPPEWA,-90.27205147599994,38.590269731000035
10999,31111,3,19,MINNESOTA AVE,KINGSHIGHWAY,-90.23437635999994,38.59388357600005
11000,250000,4,36,WASHINGTON AVE,WASHINGTON,-90.19811285399999,38.631736114000034
11001,71013,6,76,FLOY AVE,FLOY,-90.25656348999996,38.70976257900003
11002,31421,3,16,GASCONADE ST,,-90.24023081099995,38.58248733700003
11003,265321,5,50,NATURAL BRIDGE AVE,,-90.26034619499995,38.67922784900003
11004,182250,1,5,GRAVOIS AVE,,-90.27092524399995,38.578045615000065
11005,265321,3,25,S GRAND BLVD / HARTFORD ST,,-90.24219188199999,38.601883487000066
11006,266999,6,71,CLAXTON AVE,CLAXTON,-90.24264742599996,38.69391372600006
11007,41011,5,52,THEODOSIA AVE,,-90.26548328399997,38.66712883900004
11008,41011,5,52,THEODOSIA AVE,,-90.26548328399997,38.66712883900004
11009,91303,4,35,SPRUCE ST,SPRUCE,-90.19737455099994,38.623408580000046
11010,265321,3,25,S GRAND BLVD / MAGNOLIA AVE,,-90.24131169899994,38.606497457000046
11011,250000,4,36,WASHINGTON AVE,,-90.19872495499999,38.63186125800007
11012,151110,4,65,I 70 EASTBOUND / SALISBURY ST,,-90.19747172799998,38.661914755000055
11013,266999,3,18,ILLINOIS AVE,ILLINOIS,-90.22265800899999,38.58758467200005
11014,142320,5,50,WABADA AVE,WABADA,-90.27810470899999,38.67585797400005
11015,265321,4,37,MARKET ST / S VANDEVENTER AVE,,-90.24342402499997,38.631737162000036
11016,81100,6,71,W FLORISSANT AVE,FLORISSANT,-90.23937326099997,38.69446938300007
11017,91114,4,59,ST LOUIS AVE,ST LOUIS,-90.22339381599994,38.65636904000007
11018,91114,4,59,ST LOUIS AVE,ST LOUIS,-90.22339381599994,38.65636904000007
